CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JGF,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JJK,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JJL,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JJM,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JJP,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JJR,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JJS,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JJY,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JJ0,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JKB,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JKL,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JKP,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JKS,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JK6,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JK7,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JL0,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-578,2017-02-03,12,L4Q76AA,HP Elitedisplay E220T ,3CQ6450JL8,1,17,40-4416502,2017-01-30,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,817933-B21,HP DL380 Gen9 8SFF CTO Server,SGH642YPM4,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,859082-375,HP DL380 Gen9 M5-2630V4,IN7624009H,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,836220-B21,HPE 16Gb 2Rx4 PC4,CNZ6300BA6,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,836220-B21,HPE 16Gb 2Rx4 PC4,CNZ6300B7G,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,836220-B21,HPE 16Gb 2Rx4 PC4,CNZ6300B7R,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,836220-B21,HPE 16Gb 2Rx4 PC4,CNZ6300H7T,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,836220-B21,HPE 16Gb 2Rx4 PC4,CNZ6300B8T,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,836220-B21,HPE 16Gb 2Rx4 PC4,CNZ6300B8W,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,785067-B21,HP 300 GB 12 SAS HDD10K,2C5625106M,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,785067-B21,HP 300 GB 12 SAS HDD10K,2C5625107A,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,785067-B21,HP 300 GB 12 SAS HDD10K,2C5626104Z,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,785067-B21,HP 300 GB 12 SAS HDD10K,2C5626105A,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,785067-B21,HP 300 GB 12 SAS HDD10K,2C5626105D,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,785067-B21,HP 300 GB 12 SAS HDD10K,2C56261050,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,724865-B21,HP DL380 Universal Media Kit,CN76500H1N,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,726537-b21,HP 9.5Mm Sata DVD-RW, - ,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,AJ764A,Dual Port HBA,MY565222HX,1,17,40-4226122,2017-01-28,3,2020-01-27
CITIL/16-17/P-581,2017-02-07,18,M1P02AA,HP Elitedisplay E242 Monitor,CNC6340QGB,1,17,40-4416928,2017-02-06,3,2020-02-05
CITIL/16-17/P-581,2017-02-07,18,M1P02AA,HP Elitedisplay E242 Monitor,CNC6340QGH,1,17,40-4416928,2017-02-06,3,2020-02-05
CITIL/16-17/P-581,2017-02-07,18,M1P02AA,HP Elitedisplay E242 Monitor,CNC6340QG8,1,17,40-4416928,2017-02-06,3,2020-02-05
CITIL/16-17/P-581,2017-02-07,18,M1P02AA,HP Elitedisplay E242 Monitor,CNC6340QG9,1,17,40-4416928,2017-02-06,3,2020-02-05
CITIL/16-17/P-581,2017-02-07,18,M1P02AA,HP Elitedisplay E242 Monitor,CNC6420DGQ,1,17,40-4416928,2017-02-06,3,2020-02-05
CITIL/16-17/P-584,2017-02-08,31,755259-B21,HP Proliant DL360 gen 9 Server,SGH704X2KH,1,17,40-4416929,2017-02-06,3,2020-02-05
CITIL/16-17/P-613,2017-03-01,15,L1Q38AV,HP Prodesk 600 G2 MT Desktop,INA707PQGB,1,17,40-4418152,2017-03-01,3,2020-02-28
